elôképzettség,2,2,1,4,0,4,9
elôképzô,2,32,1,3,3,5,9
elôkér,6,1,1,20,0,1,9
elôkeres,6,1,17,20,0,1,9
elôkerít,6,1,12,20,0,1,9
elôkert,6,2,1,4,4,5,9
elôkerül,6,1,1,20,0,0,9
elôkészít,6,1,12,27,3,1,9
elôkészítés,6,2,1,3,0,4,9
elôkészül,6,1,1,20,0,3,9
elôkészület,6,2,1,4,4,4,9
elôkiált,6,1,13,30,0,1,9
elôkotor,6,1,1,10,0,1,9
elokvencia,9,2,2,3,0,2,8
elôl,1,9,1,20,0,0,9
elôlap,2,2,1,2,2,2,9
elold,6,1,10,10,0,1,0
eloldalog,6,1,8,10,0,0,1
eloldoz,6,1,18,10,0,1,1
elôle,1,69,0,0,0,0,9
elôleg,1,2,1,4,4,4,9
elôleges,1,3,1,0,7,0,9
elôlegez,1,1,18,20,4,1,9
élôlény,2,2,1,3,4,4,2
elôlép,6,1,7,20,0,0,9
elôlépés,6,2,1,3,44,4,9
elôléptet,6,1,16,26,10,1,9
elôléptetés,6,2,1,3,4,4,9
elolt,6,1,13,10,0,1,1
elolvad,6,1,1,10,0,0,1
elolvas,6,1,17,10,0,1,0
elolvaszt,6,1,14,10,0,1,1
elômelegít,6,1,12,20,0,1,9
elômenetel,2,2,1,3,4,4,9
elômérkôzés,2,2,1,3,4,4,9
elomlik,6,1,64,50,0,0,0
elômozdít,6,1,12,30,0,1,9
elômunkálat,2,2,1,2,2,1,9
elômunkás,2,2,1,3,2,1,9
elômutat,6,1,16,10,0,1,9
elônév,2,2,3,4,4,4,9
elôny,1,2,1,3,5,4,9
elônyomás,6,2,1,3,2,1,9
elônyomul,6,1,1,10,0,0,9
elônyomulás,6,2,1,3,22,1,9
elônyös,1,3,1,0,7,3,9
elônytelen,1,3,1,0,9,3,9
elôolvas,6,1,17,10,0,1,9
elôôrs,2,2,1,5,5,4,9
elôparancsol,6,1,1,10,6,1,9
elôpattan,6,1,1,10,0,0,9
elôrag,2,2,1,2,2,2,9
elôrajzik,6,0Q1,44,10,6,0,9
elôrajzol,6,1,1,10,0,1,9
elôránt,6,1,13,10,0,1,9
elordít,6,1,12,30,0,1,1
elôre,1,67,0,0,0,0,9
elôrebocsát,6,1,12,10,0,1,9
elôrecsuklik,6,0Q1,64,50,0,0,9
elôregyártás,6,2,1,3,2,1,9
elôregyártott,6,3,1,10,0,0,9
elôrehajlik,6,1,41,10,0,0,9
elôrehajol,6,1,1,10,0,0,9
elôrehalad,6,1,1,10,0,0,9
elôreigazít,6,1,12,30,0,1,9
elôrejön,6,1,99,20,0,0,9
elôrekeltez,6,1,18,20,0,1,9
elôrelátás,6,2,1,3,0,1,9
elôreláthatólag,6,6,0,0,0,0,9
elôrelátó,6,32,1,3,3,22,9
elôremegy,6,1,99,20,0,0,9
elôrenyomul,6,1,1,10,0,0,9
elôrész,6,2,1,3,4,4,9
elôreszegez,6,1,18,20,0,1,9
elôreszökik,6,1,50,20,0,0,9
elôretart,6,1,13,10,0,1,9
elôretol,6,1,1,10,0,1,9
elôretör,6,1,1,20,0,0,9
elôreugrik,6,1,42,10,0,0,9
elôrevet,6,1,23,20,0,1,9
elôrevisz,6,1,25,20,0,1,9
elôrohan,6,1,1,10,0,0,9
elôront,6,1,13,10,0,0,9
eloroszosít,6,1,12,30,0,1,1
eloroszosodik,6,1,31,10,0,0,1
eloroz,6,1,18,10,0,1,1
elôrukkol,6,1,1,10,0,5,9
élôsdi,1,32,1,3,4,5,1
elôsegít,6,1,12,20,0,1,9
élôsködik,1,1,31,20,0,2,1
élôsködô,1,32,1,3,3,5,1
eloson,6,1,1,10,0,0,0
elôsorol,6,1,1,10,0,1,9
élôsövény,2,2,1,3,4,4,3
élôsúly,2,2,1,3,2,1,2
elôszámlál,6,1,1,10,0,1,9
elôszámol,6,1,1,10,0,1,9
elôszed,6,1,7,20,0,1,9
elôszél,2,2,3,4,4,4,9
elôszeretet,2,2,1,4,4,4,9
elôszezon,2,2,1,3,22,2,9
eloszlat,6,1,16,10,0,1,1
eloszlik,6,1,87,50,0,0,0
elôszó,2,2,19,3,3,12,9
élôszó,2,2,1,33,0,0,2
elôszoba,2,2,2,3,3,2,9
elôszobafal,3,2,1,1,1,1,9
elôszobázik,2,1,61,50,0,0,9
elôször,1,6,0,0,0,0,9
elôszöri,1,3,1,20,0,0,9
eloszt,6,1,14,10,5,1,1
elosztó,6,32,1,3,3,2,1
elôtag,2,2,1,2,2,2,9
elôtalál,6,1,1,10,0,1,9
elôtálal,6,1,1,10,0,1,9
elôtámad,6,1,1,10,0,0,9
elôtámolyog,6,1,8,10,0,0,9
elôtáncos,2,2,1,3,2,1,9
elôtanulmány,2,2,1,3,2,1,9
elôtér,2,2,3,4,4,4,9
elôterem,2,2,5,4,4,4,9
elôterem,6,1,7,20,0,0,9
elôteremt,6,1,13,20,0,1,9
elôterep,2,2,1,4,4,4,9
elôterjeszt,6,1,14,20,0,1,9
elôterjesztés,6,2,1,3,4,4,9
elôtét,6,2,1,4,4,5,9
elôtódul,6,1,1,10,0,0,9
elôtoppan,6,1,1,10,0,0,9
elôtör,6,1,1,20,0,0,9
elôtt,1,8,0,0,0,0,9
elôtte,1,68,0,0,0,0,9
elôttemez,1,1,18,20,0,1,9
elôtti,1,3,1,20,0,0,9
elôtűnik,6,0N1,69,60,0,0,9
elôugrik,6,1,42,10,0,0,9
elôvarázsol,6,1,1,10,0,1,9
elôváros,2,2,1,3,2,1,9
elôvásárlási,2,3,1,10,0,0,9
elôvéd,2,2,1,4,4,5,9
elôvesz,6,1,25,20,0,1,9
elôvétel,6,2,1,3,4,4,9
elôvezet,6,1,16,20,0,1,9
elôvigyázat,2,2,1,2,2,1,9
elôvigyázatos,2,3,1,0,1,1,9
elôz,1,1,18,20,0,1,9
elôzék,1,2,1,4,4,4,9
elôzékeny,1,3,1,0,7,3,9
elôzéklap,2,2,1,2,2,2,9
elôzés,1,2,1,3,4,4,9
elôzetes,1,3,1,0,7,0,9
elôzködik,1,1,31,20,0,0,9
elôzmény,1,2,1,3,4,4,9
elôzô,1,32,1,3,3,5,9
elôzôleg,1,6,0,0,0,0,9
elöl,6,1,1,20,0,1,9
elöljáró,2,32,1,3,3,2,9
elöljáróság,2,2,1,2,2,1,9
elölülô,2,2,1,3,3,5,9
elömlik,6,801,87,60,0,2,0
elönt,6,1,13,20,0,1,1
elöregedik,6,1,32,20,0,0,1
elözönlik,6,0N1,64,20,0,1,1
elözönöl,6,0N1,1,20,0,1,1
elpáhol,6,1,1,10,0,1,1
elpalástol,6,1,1,10,0,1,1
elpályázik,6,1,84,50,6,0,1
elpanamáz,6,1,18,10,0,1,1
elpanaszol,6,1,1,10,4,1,1
elparasztosodik,6,1,31,10,0,0,1
elparentál,6,1,1,30,0,1,1
elparlagiasodik,6,1,31,30,0,0,1
elpárolog,6,1,8,10,0,0,1
elpártol,6,1,1,10,0,6,1
elpasszol,6,1,1,10,0,1,1
elpatkol,6,1,1,10,0,0,1
elpattan,6,1,1,10,0,0,1
elpazarol,6,1,1,10,3,1,1
elperel,6,1,5,20,0,1,1
elpereskedik,6,1,31,20,0,0,1
elpihen,6,1,1,20,0,0,1
elpilled,6,1,1,20,2,6,1
elpipál,6,1,1,30,0,1,1
elpipázik,6,1,84,70,1,0,1
elpirul,6,1,1,30,0,0,1
elpiszkolódik,6,1,31,30,0,0,1
elpiszmog,6,1,7,30,1,5,1
elpityeredik,6,1,31,20,0,0,1
elpocsékol,6,1,1,30,0,1,1
elpolgáriasodik,6,1,31,30,0,0,1
elporlad,6,1,1,10,0,0,1
elporlik,6,801,41,10,2,0,1
elporol,6,1,1,10,0,1,1
elposványosodik,6,1,31,10,0,0,1
elpotyáz,6,1,18,10,0,1,1
elprédál,6,1,1,30,0,1,1
elpróbál,6,1,1,10,0,1,1
elproletarizálódik,6,1,31,30,0,0,1
elproletárosodik,6,1,31,30,0,0,1
elpucol,6,1,1,10,0,1,1
elpufogtat,6,1,16,10,0,1,1
elpuhít,6,1,12,30,0,1,1
elpuhul,6,1,1,10,0,0,1
elpukkan,6,1,1,10,0,0,1
elpuskáz,6,1,18,10,0,1,1
elpusztít,6,1,12,30,0,1,1
elpusztul,6,1,1,10,0,2,1
elrabol,6,1,1,15,6,1,1
elrág,6,1,7,10,0,1,0
elragad,6,1,1,10,0,1,1
elragadó,6,3,1,0,1,2,1
elragadtat,6,1,16,10,0,1,1
elragadtatás,6,2,1,3,0,1,1
elragadtatva,6,6,0,0,0,0,1
elrágódik,6,1,31,10,0,2,1
elrajzol,6,1,1,10,0,1,1
elrak,6,1,7,10,0,1,0
elraktároz,6,1,18,10,0,1,1
elránt,6,1,13,10,0,1,0
elrebeg,6,1,7,20,0,1,1
elrejt,6,1,13,20,0,1,0
elrejtôzik,6,1,38,20,0,0,1
elreked,6,1,1,20,6,2,1
elrekeszt,6,1,14,20,5,1,1
elrekkent,6,1,13,20,0,1,1
elrekvirál,6,1,1,30,0,1,1
elrémít,6,1,12,20,0,1,1
elrémül,6,1,1,20,0,0,1
elrendel,6,1,1,20,0,1,1
elrendez,6,1,18,20,0,1,1
elreped,6,1,1,20,0,0,1
elrepeszt,6,1,14,20,0,1,1
elrepít,6,1,12,20,0,1,1
elrepül,6,1,1,20,3,6,1
elrestell,6,1,2,20,0,1,1
elreszel,6,1,1,20,0,1,0
elreteszel,6,1,1,20,0,1,1
elrettent,6,1,13,26,5,1,1
elrettentô,6,3,1,0,57,2,1
elrévedezik,6,1,61,60,0,2,1
elrévül,6,1,1,20,0,0,1
elrezzent,6,1,13,20,0,1,1
elriad,6,1,1,30,0,6,1
elriaszt,6,1,14,30,0,1,1
elrikkantja magát,7,0,99,0,0,0,9
elringat,6,1,16,30,0,1,1
elrobog,6,1,7,10,0,0,1
elrohan,6,1,1,10,0,0,0
elrománosodik,6,1,31,10,0,0,1
elrombol,6,1,1,10,0,1,1
elromlik,6,1,64,50,0,0,1
elrongyol,6,1,1,10,0,1,1
elrongyolódik,6,1,31,10,0,0,1
elront,6,1,13,10,0,1,1
elrothad,6,1,1,10,0,0,1
elröhög,6,1,7,20,0,1,1
elröppen,6,1,1,20,0,0,1
elrúg,6,1,7,10,0,1,0
elrugaszkodik,6,1,31,10,0,6,1
elrugaszkodott,6,3,1,0,1,11,1
elrútít,6,1,12,30,0,1,1
elsajátít,6,1,12,30,0,1,1
elsáncol,6,1,1,10,0,1,1
elsápad,6,1,1,10,0,6,1
elsápaszt,6,1,14,10,0,1,1
elsárgul,6,1,1,10,0,6,1
elsatnyul,6,1,1,10,0,0,1
elsavanyít,6,1,12,30,0,1,1
elsavanyodik,6,1,31,10,0,0,1
elseje,1,2,2,3,0,0,9
elsekélyesedik,6,0N1,31,20,0,0,1
elsekélyesít,6,1,27,20,0,1,1
elsenyved,6,1,1,20,0,0,1
elsétál,6,1,1,30,0,0,1
elsiet,6,1,16,20,0,0,0
elsikkad,6,1,1,30,0,0,1
elsikkaszt,6,1,14,30,0,1,1
elsiklik,6,0Q1,87,90,0,0,1
elsikoltja magát,7,0,99,0,0,0,9
elsimít,6,1,12,20,0,1,1
elsimul,6,1,1,30,0,0,1
elsinkófál,6,1,1,30,0,1,1
elsír,6,1,1,90,4,1,0
elsirat,6,1,16,30,0,1,1
elsivatagosodik,6,0M1,31,30,0,0,1
elsô,1,4,1,3,3,5,1
elsôbb,1,36,1,20,0,0,9
elsôbben,1,6,1,0,0,0,9
elsôbbség,1,2,1,4,0,4,9
elsôdleges,1,3,1,0,7,0,9
elsodor,6,0N1,1,10,0,1,0
elsôéves,2,32,1,3,4,4,3
elsôhetes,2,3,1,20,0,0,3
elsokasodik,6,0M1,31,10,0,0,1
elsomfordál,6,1,1,10,0,0,1
elsompolyog,6,1,8,10,0,0,1
elsôrangú,2,3,1,0,1,0,3
elsôrendű,2,3,1,0,7,0,3
elsorol,6,1,1,10,0,1,1
elsorvad,6,1,1,10,0,0,1
elsorvaszt,6,0N1,14,10,0,1,1
elsôs,1,32,1,3,5,4,1
elsôség,1,2,1,4,0,4,1
elsôsegély,2,2,1,3,4,4,3
elsôsorban,2,6,0,0,0,0,9
elsôszülött,2,32,1,4,4,45,3
elsóz,6,1,18,10,0,1,1
elsöpör,6,1,6,20,0,1,0
elsötétedik,6,1,31,20,0,0,1
elsötétít,6,1,12,20,0,1,1
elsötétítés,6,2,1,3,44,4,1
elsötétül,6,1,1,20,0,0,1
élsportoló,2,2,1,3,3,2,1
elsuhan,6,1,1,10,0,0,1
elsújt,6,1,13,10,0,1,0
elsuttog,6,1,7,10,0,1,1
elsül,6,1,1,20,0,0,0
elsüllyed,6,1,1,20,0,0,1
elsüllyeszt,6,1,14,20,0,1,1
elsüpped,6,1,1,20,0,0,1
elsüt,6,1,23,20,0,1,0
elszab,6,1,7,10,0,1,0
elszabadul,6,1,1,10,0,0,1
elszabotál,6,1,1,10,0,1,1
elszaggat,6,1,16,10,0,1,1
elszakad,6,1,1,10,0,0,1
elszakadás,6,2,1,3,0,1,1
elszakít,6,1,12,30,0,1,1
elszakul,6,1,1,10,0,0,1
elszalad,6,1,1,10,0,0,1
elszalajt,6,1,13,10,0,1,1
elszalaszt,6,1,14,10,0,1,1
elszáll,6,1,2,10,0,0,0
elszállásol,6,1,1,13,2,1,1
elszállingózik,6,1,38,30,0,0,1
elszállít,6,1,12,30,0,1,1
elszámítja magát,7,0,99,0,0,0,9
elszámlál,6,1,1,10,0,1,1
elszámol,6,1,1,11,5,6,1
elszámolás,6,2,1,3,2,1,1
elszán,6,1,1,10,3,1,0
elszánt,6,3,1,0,1,1,1
elszánt,6,1,13,10,0,1,0
elszaporít,6,1,12,30,0,1,1
elszaporodik,6,1,31,10,0,0,1
elszárad,6,1,1,10,0,0,1
elszármazik,6,1,38,10,3,6,0
elszarusodik,6,0M1,31,10,0,0,1
elszaval,6,1,1,10,0,1,1
elszed,6,1,7,20,6,1,0
elszédít,6,1,12,20,0,1,1
elszédül,6,1,1,20,0,6,1
elszeg,6,1,7,20,0,1,0
elszegényedik,6,1,31,20,0,0,1
elszegényít,6,1,12,20,0,1,1
elszegôdik,6,1,31,20,4,7,1
elszégyelli magát,7,0,99,0,0,0,9
elszéled,6,1,1,20,0,0,1
elszelel,6,1,1,20,0,0,1
elszemtelenedik,6,1,31,20,0,0,1
elszenderedik,6,1,31,20,0,0,1
elszenderül,6,1,1,20,0,0,1
elszenesedik,6,0N1,31,20,0,0,1
elszenesít,6,1,12,20,0,1,1
elszenved,6,1,7,20,0,1,0
elszeret,6,1,16,20,6,1,0
elszerez,6,1,19,20,0,1,1
elszerzôdik,6,1,31,20,4,7,1
elszerzôdtet,6,1,16,27,4,1,1
elszigetel,6,1,1,20,6,1,1
elszigetelôdik,6,1,31,20,0,6,1
elszigetelt,6,3,1,0,7,33,1
elszínezôdik,6,1,31,20,0,0,1
elszíntelenedik,6,1,31,20,0,0,1
elszív,6,1,7,90,0,1,0
elszivárog,6,1,8,30,0,0,1
elszível,6,1,1,20,0,1,1
elszlávosít,6,1,12,30,0,1,1
elszlovákosodik,6,1,31,10,0,0,1
elszokik,6,1,73,50,0,6,0
elszoktat,6,1,16,10,6,1,1
elszól,6,1,1,10,0,1,1
elszólás,6,2,1,3,2,1,1
elszolgál,6,1,1,10,11,0,1
elszólít,6,1,12,30,0,1,1
elszomorít,6,1,12,30,0,1,1
elszomorodik,6,1,31,10,0,0,1
elszontyolodik,6,1,31,10,0,0,1
elszór,6,1,1,10,0,1,0
elszórakozik,6,1,38,10,0,0,1
elszorít,6,1,12,30,5,1,1
elszóródik,6,1,31,10,0,0,1
elszórt,6,3,1,0,1,1,1
elszorul,6,1,1,10,0,0,1
elszökik,6,1,50,20,0,0,0
elszöktet,6,1,16,20,0,1,1
elszörnyed,6,1,1,20,0,0,1
elszundikál,6,1,1,30,0,0,1
elszundít,6,1,12,30,0,0,1
elszunnyad,6,1,1,10,0,0,1
elszunyókál,6,1,1,10,0,0,1
elszűr,6,1,1,20,0,1,0
elszürkül,6,1,1,20,0,0,1
eltagad,6,1,1,10,0,1,0
eltakar,6,1,1,10,5,1,0
eltakarít,6,1,12,30,0,1,1
eltakarodik,6,1,31,10,0,0,1
eltalál,6,1,1,10,0,1,0
eltanácsol,6,1,1,10,6,1,1
eltáncol,6,1,1,10,0,1,1
eltángál,6,1,1,10,0,1,1
eltanít,6,1,12,30,0,1,1
eltántorít,6,1,12,30,6,1,1
eltántorodik,6,1,31,10,0,6,1
eltántorog,6,1,8,10,0,0,1
eltanul,6,1,1,10,6,1,1
eltapos,6,1,17,10,0,1,1
eltart,6,1,13,10,0,1,0
eltartás,6,2,1,3,2,1,1
eltartott,6,32,1,1,1,2,1
eltaszít,6,1,12,30,6,1,1
eltát,6,1,12,10,0,1,0
eltávolít,6,1,12,30,0,1,1
eltávolodik,6,1,31,10,0,6,1
eltávozás,6,2,1,3,2,1,1
eltávozik,6,1,38,10,0,0,1
eltekint,6,1,13,20,0,6,0
eltékozol,6,1,1,30,0,1,1
eltel,6,1,1,20,0,1,0
eltelik,6,1,69,60,0,5,0
eltelte,6,2,2,3,0,0,9
eltemet,6,1,16,20,0,1,1
eltemetkezik,6,1,38,20,0,0,1
eltengôdik,6,1,31,20,0,0,1
eltép,6,1,7,20,0,1,0
eltér,6,1,1,20,3,6,0
eltér,6,1,1,20,0,0,0
elterebélyesedik,6,1,31,20,0,0,1
eltereget,6,1,16,20,0,1,1
elterel,6,1,1,20,0,1,1
eltérés,6,2,1,3,4,4,1
elterít,6,1,12,20,2,1,1
eltérít,6,1,12,20,6,1,1
elterjed,6,1,1,20,0,0,1
elterjedt,6,3,1,0,7,3,1
elterjeszt,6,1,14,20,0,1,1
eltérô,6,3,1,0,57,0,1
elterül,6,1,1,20,0,0,1
eltérül,6,1,1,20,0,6,1
eltervel,6,1,1,20,0,1,1
eltervez,6,1,18,20,0,1,1
éltes,1,3,1,0,77,3,1
eltestál,6,1,1,30,0,1,1
eltesz,6,1,25,20,0,1,0
éltet,1,1,16,20,0,1,1
éltetô,1,32,1,3,3,5,1
eltetvesedik,6,1,31,20,0,0,1
eltéved,6,1,1,20,0,0,1
eltévelyedés,6,2,1,3,4,4,1
eltévelyedik,6,1,31,20,0,0,1
eltevés,6,2,1,3,44,4,1
eltéveszt,6,1,14,20,0,1,1
eltikkad,6,1,1,30,0,0,1
eltikkaszt,6,1,14,30,0,1,1
eltilt,6,1,13,90,6,1,1
eltipor,6,1,1,30,0,1,0
eltisztáz,6,1,18,30,0,1,1
eltisztogat,6,1,16,30,0,1,1
eltitkol,6,1,1,30,0,1,1
eltojik,6,1,46,10,0,0,0
eltol,6,1,1,10,0,1,0
eltolódás,6,2,1,3,2,1,1
eltolódik,6,1,31,10,0,0,1
eltoloncol,6,1,1,10,0,1,1
eltompít,6,1,12,30,0,1,1
eltompul,6,1,1,10,0,0,1
eltompultság,6,2,1,2,0,1,1
eltorlaszol,6,1,1,10,5,1,1
eltorzít,6,1,12,30,0,1,1
eltorzul,6,1,1,10,2,6,1
eltótosodik,6,1,31,10,0,0,1
eltökél,6,1,1,20,0,1,0
eltökélés,6,2,1,3,4,4,1
eltökélt,6,3,1,0,7,33,1
eltökít,6,1,27,20,0,1,1
eltölt,6,1,13,20,0,1,1
eltöm,6,1,7,20,5,1,0
eltömôdik,6,0M1,31,20,0,0,1
eltöpörödik,6,1,31,20,0,0,1
eltöpreng,6,1,9,20,0,2,1
eltör,6,1,1,20,0,1,0
eltördel,6,1,1,20,0,1,1
eltöredezik,6,1,38,20,0,0,1
eltörik,6,1,69,20,0,0,0
eltörlés,6,2,1,3,0,4,1
eltörôdik,6,1,31,20,0,0,1
eltöröl,6,1,1,20,0,1,1
eltörölhetetlen,6,3,1,0,9,0,1
eltörpül,6,1,1,20,0,0,1
eltrafál,6,1,1,10,0,1,1
eltréfál,6,1,1,30,1,5,1
eltulajdonít,6,1,12,30,6,1,9
eltúloz,6,1,19,10,0,1,1
eltunyul,6,1,1,10,0,0,1
eltussol,6,1,1,10,0,1,1
eltűnés,6,2,1,3,4,4,1
eltűnik,6,1,69,60,0,0,0
eltűnôdik,6,1,31,20,0,2,1
eltűnt,6,32,1,4,4,5,1
eltüntet,6,1,16,20,0,1,1
eltűr,6,1,1,20,0,1,0
eltüzel,6,1,1,20,0,1,1
elugat,6,0N1,16,10,1,0,1
elugrik,6,1,42,10,3,6,0
elújságol,6,1,1,10,4,1,1
elun,6,1,1,10,0,1,0
elundorít,6,1,12,36,5,1,1
elundorodik,6,1,31,10,0,6,1
eluralkodik,6,1,31,10,0,0,1
elúszik,6,1,34,10,0,0,0
elutasít,6,1,12,30,0,1,1
elutazik,6,1,38,10,0,0,1
elügyetlenkedik,6,1,31,20,0,1,1
elül,1,6,0,0,0,0,9
elül,1,6,0,0,0,0,0
elüldögél,6,1,1,20,0,0,1
elüldöz,6,1,18,20,0,1,1
elül-hátul,2,6,0,0,0,0,9
elülhet,6,1,16,20,0,0,1
elülnézet,2,2,1,4,44,4,9
elülsô,1,3,1,20,0,0,1
elülte,6,2,2,3,0,0,9
elültet,6,1,16,20,0,1,1
elültöltô,2,3,1,20,0,0,9
elüt,6,1,23,26,5,1,0
elütô,6,3,1,0,7,2,1
elűz,6,1,18,20,0,1,0
élüzem,2,2,1,4,4,4,1
elv,1,2,1,4,4,4,0
élv,1,2,1,4,4,4,0
elvadít,6,1,12,30,0,1,1
elvadul,6,1,1,10,0,0,1
elvág,6,1,7,10,0,1,0
elvágódik,6,1,31,10,0,0,1
elvágólag,6,6,0,0,0,0,9
elvágtat,6,1,16,10,0,0,1
elvágyik,6,1,50,10,0,0,0
elvakar,6,1,1,10,0,1,0
elvakít,6,1,12,30,0,1,1
elvakkant,6,1,13,10,0,1,1
elvakul,6,1,1,10,0,0,1
elvakult,6,3,1,0,1,1,1
elválás,6,2,1,3,2,1,1
elválaszt,6,1,14,10,6,1,1
elválasztás,6,2,1,3,22,1,1
elválaszthatatlan,6,3,1,0,4,1,1
elválasztójel,7,2,1,4,4,4,2
elválhatatlan,6,3,1,0,4,0,1
elválik,6,1,69,50,0,6,0
elvállal,6,1,1,10,0,1,1
elvált,6,3,1,0,1,0,1
elvált,6,1,13,10,0,1,1
elváltozás,6,2,1,3,2,1,1
elváltozik,6,1,38,10,0,0,1
elváltoztat,6,1,16,10,0,1,1
elvámol,6,1,1,10,0,1,1
elvan,6,1,99,0,0,0,0
elvár,6,1,1,10,6,1,0
elvarázsol,6,1,1,10,0,1,1
elvárosiasodik,6,1,31,30,0,0,1
elvarr,6,1,2,10,0,1,0
elvásárol,6,1,1,10,0,1,1
elvásik,6,1,39,10,0,0,0
elvbarát,2,2,1,2,2,2,0
elvégez,6,1,19,20,0,1,1
elvégre,2,6,0,0,0,0,9
elvégzés,6,2,1,3,0,4,1
elvégzetlen,6,3,1,0,9,0,1
elvegyít,6,1,12,20,5,1,1
elvegyül,6,1,1,20,0,2,1
élve-halva,2,6,0,0,0,0,3
elvékonyodik,6,1,31,30,0,0,1
elvénhedik,6,1,77,60,0,0,1
elvénül,6,1,1,20,0,0,1
elver,6,1,1,20,0,1,0
elvergôdik,6,1,31,20,0,0,1
elvermel,6,1,1,20,0,1,1
elvérzik,6,1,90,60,0,0,1
elvesz,6,1,25,20,0,1,0
elvesz,6,1,21,60,0,0,0
elveszett,6,32,1,4,4,5,1
elveszít,6,1,27,20,0,1,1
elveszt,6,1,26,20,0,1,1
elveszteget,6,1,16,20,0,1,1
elvesztés,6,2,1,3,0,4,1
elvet,6,1,23,20,0,1,0
elvét,6,1,12,20,0,1,0
élveteg,1,3,1,0,7,3,1
elvetél,6,1,1,20,0,0,1
elvétel,6,2,1,3,0,4,1
elvetemedett,6,3,1,0,7,3,1
elvetemedik,6,1,31,20,0,0,1
elvetemül,6,1,1,20,0,0,1
elvetemült,6,3,1,0,7,3,1
elvétés,6,2,1,3,0,4,1
elvetet,6,1,16,20,0,1,1
elvetôdik,6,1,31,20,0,0,1
elvétve,6,6,0,0,0,0,1
élvez,1,1,18,20,0,1,1
elvezényel,6,1,5,20,0,1,1
elvezet,6,1,16,20,0,1,1
élvezet,1,2,1,4,4,4,1
elvezetés,6,2,1,3,0,4,1
élvezetes,1,3,1,0,7,3,1
élvezhetetlen,1,3,1,0,9,3,1
élvezhetô,1,3,1,0,7,2,1
élvezô,1,32,1,3,3,5,1
élvhajhászás,2,2,1,3,2,1,1
elvhűség,2,2,1,4,44,4,1
elvi,1,3,1,0,8,0,1
elvigyorodik,6,1,31,30,0,0,1
elviharzik,6,0Q1,44,30,0,0,1
elvilágiasodik,6,1,31,30,0,0,1
elvilágít,6,1,12,30,0,11,1
elvirágzik,6,1,44,30,0,0,1
elvirít,6,1,12,20,0,0,1
elvirul,6,1,1,30,0,0,1
elvisel,6,1,1,20,0,1,1
elviselhetetlen,6,3,1,0,9,3,1
elviselt,6,3,1,0,7,3,1
elvisz,6,1,25,20,0,1,0
elvitat,6,1,16,30,6,1,1
elvitathatatlan,6,3,1,0,4,0,1
elvitel,6,2,1,3,0,4,1
elvitet,6,1,16,20,0,1,1
elvitorlázik,6,1,38,70,0,0,1
elvon,6,1,1,10,0,1,0
élvonal,2,2,1,1,1,1,1
élvonalbeli,2,32,1,3,4,55,1
elvonás,6,2,1,3,2,1,1
elvonatkozik,6,1,38,10,0,6,1
elvonatkoztat,6,1,16,10,6,1,1
elvonó,6,3,1,10,0,0,1
elvont,6,3,1,0,1,1,1
elvonul,6,1,1,10,0,0,1
elvonulás,6,2,1,3,0,1,1
elvonultság,6,2,1,2,0,1,1
elvörösödik,6,1,31,20,0,0,1
élvsóvár,2,3,1,0,1,1,0
elvtárs,2,2,1,1,1,1,0
elvtársi,2,3,1,10,0,0,1
elvtársias,2,3,1,0,1,1,1
elvtársnô,3,2,1,3,3,5,0
elvtelen,1,3,1,0,9,3,1
élvvágy,2,2,1,1,1,1,0
élvvágyó,2,3,1,0,51,0,1
elzálogosít,6,1,27,30,0,1,1
elzár,6,1,1,16,3,1,0
elzarándokol,6,1,1,10,0,0,1
elzárás,6,2,1,3,0,1,1
elzárkózás,6,2,1,3,2,1,1
elzárkózik,6,1,38,10,3,6,1
elzárt,6,3,1,0,1,0,1
elzártság,6,2,1,2,0,1,1
elzavar,6,1,1,10,0,1,0
elzeng,6,1,9,20,0,1,1
elzokog,6,1,7,10,0,1,1
elzöldül,6,1,1,20,0,0,1
elzúg,6,1,7,10,0,0,1
elzúgat,6,1,16,10,0,1,1
elzüllik,6,1,72,20,0,0,0
elzsebel,6,1,1,20,0,1,1
elzsibbad,6,1,1,30,0,0,1
elzsibbaszt,6,1,14,30,0,1,1
elzsidósodik,6,1,31,30,0,0,1
elzsírosodik,6,1,31,30,0,0,1
elzsongít,6,1,12,30,0,1,1
email,1,2,1,3,2,2,0
emanáció,9,2,1,3,3,2,8
emancipáció,9,2,1,3,0,2,8
emancipál,9,1,1,30,0,1,1
ember,1,2,1,3,4,4,0
emberábrázolás,2,2,1,3,2,1,1
emberáldozat,2,2,1,2,2,1,1
emberanyag,2,2,1,2,2,1,0
emberáradat,2,2,1,2,2,2,1
emberbarát,2,2,1,2,2,2,0
embercsempészés,2,2,1,3,4,4,1
emberélet,2,2,1,4,4,4,1
emberemlékezet,2,2,1,4,4,4,1
emberevô,2,32,1,3,3,5,1
emberfaj,2,2,1,3,2,1,0
emberfajta,2,2,2,3,3,2,9
emberfej,2,2,1,4,4,4,0
emberfia,2,2,2,3,0,0,9
emberfô,2,2,16,3,3,5,0
emberföldrajz,3,2,1,2,2,1,0
emberfölötti,2,32,1,3,4,0,9
embergyűlölô,2,32,1,3,3,5,1
emberhalál,2,2,1,3,22,1,1
emberi,1,3,1,0,87,2,1
